#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T21:59:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=-1.44 .. 6.0
#-out=Plx
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 44883| 5.60|   3.63|-0.057
 44892| 5.95|  31.98| 0.654
 44897| 5.95|  52.25| 0.585
 44901| 4.46|  34.12| 0.288
 44923| 5.73|  12.52| 0.000
 44936| 5.76|   7.09| 0.937
 44946| 5.16|   8.57| 0.970
 44961| 5.47|   5.08| 1.002
 45001| 5.59|  15.35| 0.179
 45038| 4.80|  48.87| 0.489
 45075| 4.67|  26.79| 0.381
 45080| 3.43|   7.79|-0.190
 45085| 4.99|  -0.26| 0.222
 45101| 3.96|   6.53|-0.180
 45122| 5.78|   2.85|-0.218
 45158| 5.72|  10.85| 0.977
 45189| 5.56|   5.23|-0.107
 45219| 5.54|   6.87| 0.846
 45238| 1.67|  29.34| 0.070
 45270| 5.92|   5.88|-0.051
 45290| 5.30|   5.69|-0.130
 45314| 5.85|   6.26|-0.113
 45328| 5.26|   5.11| 0.980
 45333| 5.18|  51.12| 0.605
 45336| 3.89|  25.34|-0.060
 45344| 5.24|   5.86|-0.137
 45386| 5.85|   5.20| 0.827
 45410| 5.36|   4.65| 1.319
 45412| 5.98|   7.17| 0.839
 45439| 4.92|  14.49| 1.084
 45448| 4.63|  19.69| 0.473
 45455| 5.28|   4.79| 1.568
 45461| 5.93|  11.21| 0.179
 45493| 4.80|  27.55| 0.199
 45496| 4.34|   6.08| 1.602
 45505| 5.12|   0.81| 1.636
 45526| 5.49|   4.73|-0.081
 45527| 5.24|  11.70| 1.172
 45544| 5.31|   9.18| 1.166
 45556| 2.21|   4.71| 0.189
 45559| 5.83|   8.37| 1.049
 45571| 5.38|  29.83| 0.415
 45581| 5.28|   4.52| 0.021
 45585| 5.86|  12.37|-0.024
 45590| 5.96|   8.89| 0.063
 45631| 5.26|   7.57|-0.062
 45661| 5.94|   6.46| 0.177
 45675| 5.83|   0.17| 0.474
 45688| 3.82|  26.75| 0.066
 45743| 5.79|   8.14| 1.285
 45751| 4.77|  10.20| 0.927
 45811| 4.80|  13.39| 0.913
 45856| 4.79|  14.65| 0.926
 45860| 3.14|  14.69| 1.550
 45902| 4.71|   6.25| 1.633
 45915| 5.79|   6.84| 1.511
 45920| 5.61|  11.84| 0.190
 45924| 5.56|   5.77| 1.637
 45941| 2.47|   6.05|-0.141
 45962| 5.74|   5.72| 0.903
 46026| 4.71|  17.92| 0.892
 46101| 5.99|   9.67| 1.060
 46107| 5.34|  17.69| 0.454
 46146| 4.47|  15.28| 1.222
 46221| 5.60|   4.83| 1.523
 46225| 5.77|  13.79| 0.137
 46283| 5.09|   7.72|-0.102
 46358| 5.46|  16.23| 1.079
 46371| 4.72|  18.53| 1.154
 46390| 1.99|  18.40| 1.440
 46404| 5.38|  32.01| 0.642
 46454| 5.40|  29.05| 0.605
 46457| 5.72|   6.29| 1.045
 46460| 5.90|  12.17| 0.012
 46471| 5.40|  11.33| 0.993
 46482| 5.91|   6.76| 1.102
 46509| 4.59|  58.48| 0.411
 46511| 5.66|   3.57| 1.587
 46515| 4.51|   4.66| 1.408
 46578| 5.49|   4.27| 1.345
 46594| 5.45|   7.85|-0.078
 46618| 5.86|  13.11| 1.193
 46620| 5.88|   3.08| 1.676
 46651| 3.60|  53.89| 0.371
 46652| 5.87|   6.33| 1.032
 46657| 5.75|   8.76| 0.066
 46701| 3.16|  13.72| 1.538
 46733| 3.65|  43.20| 0.360
 46734| 5.91|   8.71| 0.258
 46735| 5.39|   7.48| 1.543
 46736| 5.86|  11.44| 1.287
 46741| 5.46|   4.12| 1.556
 46750| 4.32|   9.69| 1.541
 46771| 4.99|  13.67| 1.046
 46774| 5.07|   6.76| 1.364
 46776| 4.54|   7.11| 0.109
 46811| 5.35|   8.36| 0.897
 46813| 5.74|   9.28| 0.135
 46853| 3.17|  74.15| 0.475
 46859| 5.95|   3.96| 1.501
 46880| 5.02|   9.76| 1.023
 46897| 5.92|  10.98| 0.023
 46914| 5.12|   3.40|-0.114
 46928| 5.07|   6.05|-0.139
 46950| 5.01|   3.50|-0.180
 46952| 4.54|  18.52| 0.914
 46974| 4.08|   1.65|-0.013
 46977| 4.54|  30.89| 0.781
 46982| 5.56|   4.79| 1.159
 47006| 4.47|  12.21| 0.027
 47013| 5.77|  20.06| 0.530
 47029| 4.81|  14.23| 0.992
 47080| 5.40|  89.45| 0.770
 47168| 5.57|   6.87| 1.594
 47175| 4.34|  30.35| 0.173
 47187| 5.68|  11.14| 1.116
 47189| 5.73|   3.42| 1.223
 47193| 4.28|   3.03| 1.488
 47199| 5.62|  12.19| 1.023
 47204| 5.44|  13.95| 0.137
 47205| 5.00|  14.45| 1.051
 47224| 5.96|   9.67| 1.118
 47267| 5.51|   6.73| 0.985
 47300| 5.28|  26.05| 0.223
 47310| 4.68|  11.90| 1.310
 47391| 4.51|  14.57|-0.070
 47401| 5.96|   6.00| 1.528
 47431| 3.90|  11.83| 1.313
 47452| 5.07|   6.33|-0.149
 47479| 5.30|  14.85| 0.195
 47498| 5.80|   9.00| 1.083
 47508| 3.52|  24.12| 0.516
 47522| 4.76|   6.56|-0.117
 47544| 5.90|   3.46| 1.579
 47559| 5.99|   1.21|-0.119
 47570| 5.61|   9.59| 0.951
 47592| 4.93|  67.19| 0.534
 47594| 5.72|   6.81| 1.131
 47654| 5.15|   7.38| 1.029
 47701| 5.64|  20.48| 0.111
 47717| 5.56|   9.19|-0.042
 47723| 5.36|   4.57| 1.610
 47758| 4.78|   8.49| 0.516
 47854| 3.69|   2.16| 1.010
 47908| 2.97|  13.01| 0.808
 47943| 5.80|   3.13| 1.639
 47956| 5.43|  17.05| 0.901
 47959| 5.67|   4.65| 1.489
 47960| 5.65|  11.92| 0.342
 47963| 5.58|   2.27|-0.176
 47965| 5.09|   5.86| 1.594
 48002| 2.92|   2.01| 0.273
 48113| 5.08|  54.26| 0.619
 48191| 5.95|   8.01| 1.245
 48224| 5.09|   3.81|-0.098
 48287| 5.72|   5.46| 1.085
 48310| 5.56|   3.40| 1.316
 48319| 3.78|  28.35| 0.291
 48339| 5.79|   4.37| 1.354
 48348| 5.62|   9.74| 1.166
 48356| 4.11|  11.92| 0.918
 48374| 4.58|   3.01| 1.172
 48390| 5.29|  24.90| 0.229
 48402| 4.55|   7.47| 0.038
 48437| 5.07|  12.47| 0.038
 48455| 3.88|  24.52| 1.222
 48519| 5.90|   2.33| 1.662
 48527| 5.95|   1.91|-0.152
 48559| 4.87|   9.71| 1.199
 48561| 5.72|   3.86|-0.114
 48613| 5.71|  10.22| 0.006
 48615| 4.94|   4.62| 1.559
 48682| 5.27|  14.65| 0.086
 48734| 5.85|   4.84| 1.129
 48748| 5.83|   6.80| 1.202
 48774| 3.52|   1.69|-0.067
 48802| 5.97|   6.99| 0.895
 48833| 5.11|  34.61| 0.481
 48883| 5.26|   6.16|-0.035
 48893| 5.86|   8.81| 1.155
 48926| 5.23|  30.67| 0.300
 48982| 5.75|  10.05| 1.059
 49005| 5.50|   6.39| 1.487
 49029| 4.68|   6.21| 1.589
 49065| 5.53|   8.17| 0.035
 49081| 5.37|  67.14| 0.676
 49164| 5.93|   1.02| 0.263
 49220| 5.68|   2.06|-0.178
 49339| 5.70|  12.76| 0.303
 49363| 5.71|  21.15| 0.507
 49402| 4.60|  11.77|-0.087
 49485| 5.06|  12.63| 0.880
 49569| 5.59|   9.50| 1.490
 49583| 3.48|   1.53|-0.031
 49593| 4.49|  35.78| 0.190
 49637| 4.39|  11.89| 1.448
 49641| 4.48|  11.35|-0.032
 49669| 1.36|  42.09|-0.087
 49698| 5.26|   9.55| 0.973
 49712| 4.85|   3.01|-0.120
 49764| 5.80|   5.59| 0.015
 49809| 5.30|  36.61| 0.368
 49812| 5.91|   6.19| 0.026
 49841| 3.61|  28.44| 1.007
 49844| 5.98|  14.63| 1.239
 49865| 5.64|   6.89| 1.304
 49893| 5.86|   5.41| 1.282
 49934| 5.70|   2.52|-0.118
 50027| 5.77|   6.19| 1.178
 50070| 5.27|  20.06| 0.257
 50078| 5.78|  10.25| 0.136
 50083| 5.15|  10.74| 0.217
 50099| 3.29|   8.81|-0.074
 50103| 5.91|   7.24| 1.204
 50191| 3.85|  31.72| 0.051
 50241| 5.59|   5.99| 1.520
 50303| 5.49|  12.67| 0.020
 50319| 5.95|  32.94| 0.655
 50333| 5.42|   6.53| 1.650
 50335| 3.43|  12.56| 0.307
 50336| 5.84|  10.35| 1.206
 50371| 3.39|   4.43| 1.541
 50372| 3.45|  24.27| 0.029
 50384| 5.81|  44.01| 0.500
 50414| 5.25|  17.86| 0.336
 50448| 5.74|  13.07| 0.163
 50456| 5.52|   1.50| 0.277
 50480| 5.97|   5.92|-0.063
 50493| 5.80|  27.91| 0.481
 50520| 5.66|  11.18| 0.042
 50546| 6.00|  23.08| 1.022
 50555| 4.59|   2.19| 1.600
 50564| 4.78|  47.24| 0.452
 50583| 2.01|  25.96| 1.128
 50609| 5.66|   1.21| 1.667
 50676| 4.50|   2.34|-0.102
 50685| 5.88|   7.95| 0.241
 50786| 5.73|  25.65| 0.531
 50799| 4.82|  16.26| 1.095
 50801| 3.06|  13.11| 1.603
 50847| 4.97|   7.59|-0.128
 50860| 5.89|  14.18| 0.147
 50885| 5.93|   9.28|-0.048
 50888| 5.34|  24.70| 0.251
 50933| 4.94|  10.84|-0.052
 50935| 5.52|   7.97| 1.186
 50954| 3.99|  61.67| 0.369
 50993| 5.93|  10.98| 0.315
 51008| 5.61|   4.63| 1.630
 51046| 5.60|   9.91| 1.528
 51056| 4.72|  15.76| 0.260
 51069| 3.83|  13.14| 1.456
 51140| 5.58|   2.04| 1.556
 51172| 4.28|   8.90| 1.429
 51192| 4.65|  -0.01| 0.474
 51194| 6.00|  14.22| 0.091
 51200| 6.00|  15.09| 0.166
 51232| 3.81|   3.13| 0.317
 51233| 4.20|  22.34| 0.908
 51313| 5.27|   1.04| 1.856
 51362| 5.19|  10.87|-0.050
 51364| 5.58|   8.42| 1.420
 51376| 5.57|   6.78|-0.041
 51384| 5.52|  24.52| 0.244
 51420| 5.79|   4.29| 0.087
 51437| 5.08|   9.46|-0.138
 51438| 4.72|  12.60| 0.042
 51459| 4.82|  77.82| 0.541
 51491| 5.59|   6.70|-0.028
 51495| 4.94|   3.38| 1.677
 51502| 5.25|  46.54| 0.399
 51523| 4.89|  45.72| 0.500
 51556| 5.90|  13.33| 0.114
 51561| 5.76|   7.04|-0.194
 51576| 3.30|   6.56|-0.089
 51585| 5.43|   3.01| 1.696
 51610| 5.91|   8.21| 0.920
 51623| 5.98|   0.29| 0.290
 51624| 3.84|   0.57|-0.148
 51635| 5.02|   3.38| 1.045
 51658| 4.72|  29.13| 0.222
 51685| 5.57|   6.18| 0.029
 51718| 5.08|   5.15| 1.596
 51775| 5.07|  10.23| 0.921
 51802| 5.67|   7.05| 0.059
 51808| 4.86|  12.68| 0.957
 51814| 5.16|  37.80| 0.349
 51821| 5.50|   3.90| 3.015
 51839| 4.11|   7.89| 1.580
 51849| 4.45|   2.37| 1.604
 51912| 5.08|  12.14| 1.172
 51933| 5.71|  40.67| 0.528
 51979| 4.87|   6.80| 1.626
 51986| 3.84|  37.71| 0.300
 52004| 5.47|   0.40| 0.500
 52009| 4.89|   6.18| 2.800
 52043| 5.89|   2.55|-0.128
 52085| 4.91|  14.52| 0.922
 52098| 4.68|   6.88| 0.823
 52102| 4.69|   1.76| 1.562
 52127| 5.96|   5.03| 1.692
 52136| 5.55|   6.34| 1.270
 52139| 5.84|  20.44| 0.595
 52154| 4.29|   3.62| 1.025
 52221| 5.51|   7.00|-0.158
 52338| 5.74|   5.56| 1.315
 52340| 5.97|   3.26|-0.071
 52353| 5.12|  14.58| 1.207
 52370| 4.76|   7.15|-0.139
 52405| 5.36|   0.48| 0.213
 52407| 5.63|   5.39| 0.006
 52419| 2.74|   7.43|-0.220
 52422| 5.51|  22.00| 0.160
 52425| 5.01|   7.65| 1.406
 52452| 5.77|   4.68| 1.168
 52457| 5.08|  15.72| 0.042
 52468| 4.58|   3.06| 1.700
 52469| 5.18|  28.05| 0.324
 52478| 5.79|   8.87|-0.038
 52487| 5.74|   3.23| 0.012
 52502| 4.80|   6.74|-0.134
 52577| 5.95|   2.88| 2.382
 52595| 5.46|   9.21| 0.957
 52633| 4.45|   8.97|-0.188
 52638| 5.36|   8.64|-0.050
 52678| 5.33|   6.99|-0.096
 52686| 5.50|  18.27| 1.134
 52689| 5.49|  11.34| 0.908
 52701| 5.23|   7.60|-0.077
 52727| 2.69|  28.18| 0.901
 52736| 4.87|   7.26|-0.149
 52737| 5.44|  14.88| 0.112
 52742| 5.14|   5.95|-0.080
 52827| 5.98|  -0.01| 0.274
 52841| 5.87|   7.65| 0.028
 52863| 5.92|   6.14| 1.608
 52911| 5.32|   9.76| 0.035
 52922| 5.85|   3.82| 0.008
 52943| 3.11|  23.54| 1.232
 52948| 5.85|   9.41| 1.074
 52965| 5.61|   9.41| 0.038
 52980| 5.80|   8.90| 0.156
 53035| 5.95|   6.34| 1.475
 53043| 5.66|   9.32| 1.132
 53064| 5.57|  12.39| 1.160
 53154| 5.26|   0.54| 0.130
 53229| 3.79|  33.40| 1.040
 53252| 5.23|  31.91| 0.480
 53253| 3.78|  33.71| 0.945
 53257| 5.91|  23.02| 1.010
 53261| 5.12|   4.82| 1.355
 53272| 5.99|   4.20|-0.020
 53273| 5.45|  10.45| 0.966
 53295| 4.66|  12.22|-0.039
 53316| 5.65|   7.97| 0.832
 53334| 5.95|   1.96| 1.736
 53377| 5.73|  10.69| 1.032
 53394| 5.93|  10.66| 1.065
 53417| 4.30|  11.29| 0.016
 53423| 5.91|  22.85| 0.425
 53426| 5.02|  13.33| 1.101
 53449| 5.91|  10.03| 1.256
 53502| 4.60|  16.40| 1.006
 53530| 5.90|  10.30| 0.173
 53699| 5.70|  20.56| 0.374
 53721| 5.03|  71.04| 0.624
 53723| 5.88|   2.75| 1.600
 53726| 5.99|   3.67| 1.595
 53740| 4.08|  18.71| 1.079
 53762| 5.81|  11.26|-0.064
 53773| 4.37|  15.99| 0.116
 53778| 5.86|   7.37| 1.501
 53781| 5.47|   3.70| 1.466
 53807| 4.84|   9.54| 1.144
 53824| 4.98|  21.61| 0.166
 53838| 5.06|   8.09| 0.255
 53907| 4.73|   6.34| 1.593
 53910| 2.34|  41.07| 0.033
 53954| 4.42|  26.37| 0.053
 54029| 5.51|  10.24| 0.938
 54049| 5.95|   5.85| 1.218
 54061| 1.81|  26.38| 1.061
 54137| 5.67|  11.69| 0.256
 54173| 5.43|   6.15| 0.021
 54182| 4.62|  34.54| 0.332
 54204| 4.92|  22.98| 0.369
 54255| 5.69|   4.08|-0.067
 54301| 4.62|   8.82| 0.988
 54327| 5.58|   2.89|-0.070
 54336| 5.52|  16.05| 0.955
 54360| 5.15|  11.50| 0.029
 54461| 5.11|   0.59| 0.195
 54463| 3.93|   0.55| 1.225
 54477| 5.43|  17.21| 0.069
 54487| 5.70|   7.99| 0.081
 54522| 5.71|   8.61| 1.400
 54537| 5.89|   5.76| 1.564
 54539| 3.00|  22.21| 1.144
 54561| 5.79|   9.54| 0.027
 54682| 4.46|  12.26| 0.025
 54746| 5.37|  20.02| 0.175
 54751| 4.59|   0.26| 0.541
 54767| 5.22|  10.38|-0.082
 54811| 5.77|   3.88| 1.661
 54829| 5.74|   1.79|-0.106
 54840| 5.75|   7.31| 1.309
 54849| 5.40|   6.84|-0.020
 54863| 5.79|  14.60| 1.128
 54872| 2.56|  56.52| 0.128
 54879| 3.33|  18.36|-0.003
 54951| 4.56|   0.49| 1.657
 55016| 5.31|   6.82| 1.189
 55084| 4.45|  16.69| 0.210
 55086| 5.88|   7.74| 1.102
 55137| 5.18|   7.99| 1.511
 55203| 3.79|       | 0.606
 55219| 3.49|   7.74| 1.400
 55249| 5.90|  10.48| 1.040
 55266| 4.76|  17.82| 0.113
 55280| 5.99|  26.72| 0.471
 55282| 3.56|  16.75| 1.112
 55425| 3.90|  10.15|-0.157
 55434| 4.05|  15.24|-0.058
 55560| 4.99|   6.63| 0.998
 55581| 5.82|   4.99|-0.004
 55588| 5.00|   3.80| 1.464
 55597| 5.09|   6.87|-0.061
 55598| 5.08|  22.80| 0.439
 55642| 4.00|  41.26| 0.423
 55650| 5.39|   8.93| 0.938
 55657| 5.55|   3.69| 0.017
 55687| 4.81|   8.95| 1.556
 55705| 4.06|  38.90| 0.216
 55716| 5.80|   6.97| 1.376
 55756| 5.21|  11.64| 0.979
 55763| 5.87|   6.03| 1.503
 55765| 5.58|  21.15| 0.390
 55779| 5.18|  36.46| 0.495
 55797| 5.73|   9.38| 0.988
 55831| 5.22|   2.10|-0.077
 55849| 5.80|   5.22| 0.517
 55874| 5.93|  14.91| 0.490
 55945| 4.95|   5.25| 1.000
 56000| 5.14|   5.22|-0.028
 56034| 5.30|  15.59| 0.019
 56035| 5.83|  30.40| 0.382
 56078| 5.77|   8.08| 0.067
 56080| 5.74|   7.49| 1.371
 56127| 4.77|   5.40| 1.529
 56146| 5.54|  10.03| 1.056
 56148| 5.94|  17.82| 0.524
 56211| 3.82|   9.76| 1.613
 56243| 5.07|   1.01| 1.026
 56250| 5.12|   0.96| 0.432
 56280| 4.93|  37.44| 0.540
 56287| 5.89|  10.94| 1.136
 56290| 5.46|  36.34| 0.515
 56318| 5.94|   5.67| 1.380
 56319| 5.64|   5.99| 1.578
 56332| 5.13|   7.20| 1.581
 56343| 3.54|  25.23| 0.947
 56391| 5.39|   8.86| 0.117
 56445| 5.76|  37.65| 0.480
 56452| 5.96| 104.84| 0.811
 56473| 5.95|   1.64|-0.156
 56480| 4.62|   7.04|-0.077
 56497| 5.50|  15.72| 1.041
 56510| 5.63|   7.94| 1.032
 56518| 5.64|   5.00| 1.682
 56561| 3.11|   7.96|-0.044
 56573| 5.26|  17.24| 0.257
 56583| 5.19|  13.49| 0.974
 56601| 5.80|  13.92| 0.248
 56606| 5.84|   2.23|-0.102
 56620| 5.71|   9.25| 1.020
 56633| 4.70|  10.70|-0.073
 56647| 4.30|  18.31| 0.983
 56656| 5.14|  14.11| 1.105
 56675| 5.64|  23.75| 0.362
 56700| 5.46|   8.98| 1.230
 56727| 5.94|   9.38| 1.013
 56754| 5.15|  10.98|-0.040
 56770| 5.56|  21.91| 0.348
 56779| 5.24|   6.80| 1.499
 56802| 5.48|  37.06| 0.520
 56862| 5.01|   5.81| 0.804
 56922| 4.70|   6.59|-0.070
 56970| 5.95|   3.06| 1.670
 56975| 5.26|  14.04| 0.984
 56986| 4.93|   4.47| 1.111
 56997| 5.31| 104.81| 0.723
 57013| 5.54|  15.58| 0.044
 57029| 5.73|  24.42| 0.440
 57047| 5.20|   7.59| 1.475
 57111| 5.32|   5.07| 1.267
 57165| 5.98|   5.45| 1.449
 57175| 5.00|   1.27| 0.784
 57283| 4.71|   9.31| 0.958
 57328| 4.84|  27.29| 0.174
 57363| 3.63|  25.42| 0.160
 57371| 5.28|   4.17|-0.118
 57380| 4.04|  10.42| 1.501
 57399| 3.69|  16.64| 1.181
 57439| 4.11|   7.51| 0.895
 57443| 4.89| 108.23| 0.664
 57477| 5.27|  15.80| 1.276
 57512| 5.42|   3.97| 1.664
 57562| 5.31|  16.97| 0.038
 57565| 4.50|  14.40| 0.547
 57581| 4.75|   7.55| 1.522
 57606| 5.90|  13.48| 0.303
 57613| 5.10|   6.84| 1.594
 57632| 2.14|  90.16| 0.090
 57669| 4.30|   7.10|-0.149
 57670| 5.73|  14.39| 0.467
 57696| 4.98|   2.24| 1.360
 57741| 5.68|   1.06| 0.233
 57757| 3.59|  91.74| 0.518
 57791| 5.62|  12.59| 1.058
 57803| 4.47|   7.03| 1.283
 57841| 5.85|  31.81| 0.554
 57851| 4.89|   9.64|-0.123
 57870| 5.56|   9.57| 0.069
 57936| 4.29|   8.93|-0.100
 58001| 2.41|  38.99| 0.044
 58082| 5.26|  11.06| 0.883
 58103| 5.89|   1.27| 0.210
 58110| 5.58|  19.45| 0.937
 58158| 5.93|   6.84| 1.499
 58159| 5.53|   5.82| 0.116
 58181| 5.83|  10.34| 1.101
 58188| 5.17|  11.42|-0.022
 58326| 5.59|   5.45|-0.152
 58379| 5.44|   5.15|-0.062
 58427| 5.59|   1.15| 0.174
 58460| 5.95|   4.86| 1.153
 58484| 4.88|   8.95|-0.054
 58510| 5.36|  11.80|-0.001
 58576| 5.54|  77.48| 0.760
 58587| 5.28|   1.86|-0.192
 58590| 4.65|   9.16| 0.122
 58654| 5.59|   9.01| 1.019
 58684| 5.22|  29.48| 0.283
 58720| 5.89|  10.57|-0.080
 58758| 4.32|  14.19| 0.280
 58803| 5.15|  41.32| 0.417
 58858| 5.89|   9.09| 0.248
 58867| 4.72|   4.33|-0.081
 58884| 5.34|   9.61|-0.012
 58905| 5.04|   7.40| 1.491
 58921| 5.95|   4.93| 1.691
 58948| 4.12|  19.08| 0.967
 58952| 5.78|   9.80| 1.029
 59050| 5.95|   5.76| 0.613
 59072| 4.14|  50.79| 0.353
 59151| 5.17|   7.45| 1.278
 59173| 4.46|   8.68|-0.163
 59184| 5.34|   5.53|-0.010
 59196| 2.58|   8.25|-0.128
 59199| 4.02|  67.71| 0.334
 59229| 5.75|   9.99| 0.240
 59232| 5.51|   1.56|-0.097
 59285| 5.95|  11.94| 1.120
 59309| 5.72|  22.81| 0.352
 59316| 3.02|  10.75| 1.326
 59384| 6.00|   2.96| 1.618
 59394| 5.45|  17.82| 0.055
 59449| 3.97|   9.53|-0.156
 59468| 5.66|   4.21| 1.401
 59501| 5.60|   6.73| 0.961
 59504| 5.14|  29.70| 0.358
 59517| 5.91|   0.67| 0.253
 59607| 5.77|   1.60|-0.144
 59608| 5.85|  20.18| 0.262
 59654| 5.31|   5.76| 1.400
 59728| 5.82|   9.24| 1.052
 59746| 5.72|   6.97| 1.179
 59747| 2.79|   8.96|-0.193
 59774| 3.32|  40.05| 0.077
 59803| 2.58|  19.78|-0.107
 59819| 5.09|  16.49| 0.068
 59831| 5.69|   3.91| 1.586
 59847| 4.93|  13.12| 0.957
 59856| 4.99|  10.65| 1.140
 59920| 5.80|   8.54| 1.330
 59923| 5.71|  18.74| 0.160
 59929| 4.06|  10.80| 1.603
 60000| 4.24|  12.05|-0.123
 60009| 4.06|   9.03|-0.168
 60030| 5.90|  10.00| 0.168
 60044| 5.47|  11.29| 0.054
 60059| 5.01|   8.55| 1.600
 60122| 5.28|   6.30| 1.623
 60129| 3.89|  13.06| 0.026
 60157| 5.94|   6.88| 0.824
 60170| 5.52|  20.78| 1.091
 60172| 4.97|  11.43| 1.172
 60189| 5.20|   8.47|-0.090
 60202| 4.72|   9.04| 1.010
 60212| 5.54|   4.65| 1.452
 60221| 5.14|  16.61| 1.048
 60260| 3.59|  14.30| 1.389
 60308| 5.91|   1.87| 1.533
 60320| 5.15|   9.71| 0.195
 60329| 5.73|   8.24| 1.038
 60351| 4.78|  11.93| 0.515
 60379| 5.38|   9.54|-0.098
 60425| 5.66|  10.32| 1.153
 60449| 5.32|   7.98|-0.066
 60463| 5.79|   9.52|-0.064
 60485| 4.76|   8.30| 0.877
 60514| 5.17|  11.47| 0.082
 60584| 5.82|   2.74| 1.622
 60595| 5.95|  15.49| 0.043
 60610| 5.71|   7.76|-0.066
 60646| 5.01|  14.35| 0.955
 60697| 4.92|  11.92| 0.277
 60710| 4.82|   8.16|-0.141
 60718| 0.77|  10.17|-0.243
 60735| 5.56|   6.38| 0.007
 60742| 4.35|  19.18| 1.128
 60746| 4.98|  11.56| 0.088
 60781| 5.38|   5.76| 1.543
 60795| 5.68|   7.43| 1.582
 60823| 3.91|   7.36|-0.192
 60855| 5.45|   7.64|-0.073
 60904| 5.29|  12.06|-0.056
 60941| 5.47|  15.10| 0.445
 60957| 5.68|  12.84| 0.093
 60965| 2.94|  37.11|-0.012
 60969| 5.78|   5.80| 1.572
 60978| 5.37|  11.88| 0.205
 60979| 6.00|   3.55| 1.515
 60998| 5.01|   5.61| 1.621
 61015| 5.63|   3.63| 1.670
 61071| 5.47|  10.49| 0.056
 61084| 1.59|  37.09| 1.600
 61136| 5.49|   1.94| 0.622
 61158| 5.96|  13.56| 0.263
 61174| 4.30|  54.92| 0.388
 61181| 5.88|   9.55| 1.078
 61199| 3.84|  10.07|-0.157
 61212| 5.74|  27.06| 0.376
 61281| 3.85|   6.55|-0.116
 61296| 5.58|  20.58| 0.861
 61309| 5.42|  12.26| 1.011
 61317| 4.24| 119.46| 0.588
 61318| 5.48|  12.47|-0.035
 61359| 2.65|  23.34| 0.893
 61379| 5.76|  35.25| 0.683
 61384| 4.95|   5.97| 1.312
 61394| 4.80|   8.94| 0.012
 61418| 5.03|   5.31| 1.152
 61420| 5.86|   5.00| 1.242
 61468| 5.12|  28.92| 0.224
 61498| 5.78|  14.91| 0.003
 61558| 5.88|  14.54| 0.072
 61571| 5.70|   6.29| 1.436
 61585| 2.69|  10.67|-0.176
 61621| 5.41|  28.91| 0.334
 61622| 3.85|  24.77| 0.049
 61658| 5.68|   6.51| 1.592
 61688| 6.00|  16.07| 0.310
 61720| 5.86|   5.96| 1.207
 61724| 5.49|  11.39| 0.978
 61740| 4.66|  10.24| 1.240
 61789| 4.63|   9.19|-0.082
 61910| 5.17|  11.72| 0.432
 61916| 5.84|   4.09| 1.475
 61932| 2.20|  25.01|-0.023
 61941| 2.74|  84.53| 0.368
 61960| 4.88|  27.10| 0.076
 61966| 4.91|   3.15|-0.044
 61968| 5.57|  13.37| 0.002
 62012| 4.66|  17.31| 1.075
 62027| 5.27|   3.32| 0.195
 62058| 5.99|   7.88|-0.074
 62103| 5.91|  14.26| 0.850
 62131| 5.46|   8.22| 1.346
 62207| 5.95|  57.57| 0.557
 62223| 5.42|   4.59| 2.994
 62267| 5.22|  13.36| 0.322
 62268| 4.69|  26.17| 1.049
 62322| 3.04|  10.48|-0.178
 62325| 5.65|  22.36| 0.989
 62327| 4.62|   8.24|-0.150
 62356| 5.12|  10.13| 1.346
 62360| 5.87|   8.50| 1.326
 62402| 5.88|  15.85| 0.215
 62423| 5.43|   4.19| 1.567
 62434| 1.25|   9.25|-0.238
 62500| 5.65|  10.73| 0.947
 62512| 5.83|  41.39| 0.467
 62541| 5.71|   8.10| 0.024
 62561| 5.92|  14.68| 0.015
